restaurant_id,name,restaurant_type,avg_rating,num_ratings,avg_cost_two,online_order,table_booking,cuisine_type,area,address,source,city,typical_delivery_time
14652,Krazzy For Ice Cream Sundae,,3.6,20,350.0,,,"Ice Cream,Desserts,Beverages",Bidhannagar,Ec 45 Sector,swiggy,Kolkata,63
14653,Pragati The Restaurant And Banquet,,2.9,80,500.0,,,"North Indian,Chinese",Bapunagar,Bapunagar,swiggy,Ahmedabad,55
14654,Sri Udupi Grand,,4.2,100,300.0,,,South Indian  Chinese  Indian,Gudimalkapur,Mehdipatnam,swiggy,Hyderabad,50
14655,Sattvam,,4.2,100,1200.0,,,"Chinese,South Indian,North Indian,Continental,Desserts,Italian",Armane Nagar,Rajajinagar,swiggy,Bangalore,52
14656,Manek Chowk Ganthiya Corner,,2.9,80,200.0,,,Gujarati,Maninagar,Maninagar,swiggy,Ahmedabad,44
14657,Jalaram Parotha House,,3.9,20,450.0,,,"North Indian,Gujarati",Paldi,Paldi,swiggy,Ahmedabad,28
14658,Shree Sainath Fast Food- Ashok Bhai,,4.3,100,200.0,,,Pizzas,Ashok Bhai- Citylight,City Light,swiggy,Surat,38
14659,Cake Bakebon- Live Cake,,4.4,50,400.0,,,Desserts,Athwa,Parle Point,swiggy,Surat,49
14660,Amritsari Zaika,,3.9,50,250.0,,,"North Indian,Punjabi,Indian,Combo",Athwa,City Light,swiggy,Surat,47
14661,Daddy'S Cake,,4.4,100,450.0,,,Desserts,Surat,Nr Gujarat Gas Circle,swiggy,Surat,52
14662,Patio 805,,3.5,20,300.0,,,"Pan-Asian,Fast Food,Cafe",Jayanagar,Jayanagar,swiggy,Bangalore,53
14663,Jain Kitchen Pure Veg Restaurant,,4.1,100,200.0,,,"North Indian,Jain,Chinese,Tandoor",Old Malakpet,New Malakpet,swiggy,Hyderabad,38
14664,Shree Maa Inti Devi Chat,,3.6,20,200.0,,,"Snacks,Street Food,Chaat",Purasaiwakkam,Mookathal Street,swiggy,Chennai,40
14665,Haldiram'S (Tilak Nagar),,4.4,1000,450.0,,,"Sweets,Desserts,North Indian",Tilak Nagar,Tilak Nagar,swiggy,Delhi,76
14666,Samose Wale,,4.1,20,150.0,,,Snacks,Shalimar Bagh,Shalimar Bagh,swiggy,Delhi,70
14667,Jugalbhandhi,,2.9,80,1200.0,,,"North Indian,Indian,Italian,Pastas,Continental",Thousand Lights,Nungambakkam,swiggy,Chennai,58
14668,Om Sai Fast Food,,3.8,20,250.0,,,"Fast Food,Beverages",Athwa,Ghod Dod Road,swiggy,Surat,39
14669,Aggarwal Standard Sweets,,3.8,100,250.0,,,"Sweets,Snacks",Kg-Iii,Janakpuri,swiggy,Delhi,72
14670,The Sandwich Shop,,4.1,20,200.0,,,"Indian,Fast Food",Kodambakkam,Puliyur Main Road,swiggy,Chennai,75
14671,Laddu Gopal Sweets & Fast Food,,3.8,500,200.0,,,"Sweets,North Indian,Chinese,South Indian",Umarwada,Puna Kumbharia Road,swiggy,Surat,40
14672,Bombay Gulalwadi Bhajipav-Manek Chowk,,2.9,80,200.0,,,Fast Food,Khadia,Manek Chowk,swiggy,Ahmedabad,44
14673,Hotel Shiv Shakti,,3.6,100,150.0,,,"Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,North Indian,Beverages",Sanjay Nagar,Sardar Market,swiggy,Surat,49
14674,Eat Italy,,4.2,100,400.0,,,"Italian,American,Pastas,Pizzas",Koti,Abids & Koti,swiggy,Hyderabad,35
14675,The London Shakes And Cafe,,4.1,50,300.0,,,"Fast Food,Beverages,Italian,Pizzas,Desserts,Snacks",Kankurgachi,Phoolbagan,swiggy,Kolkata,40
14676,Frozen Bottle,,4.2,100,250.0,,,"Beverages,Ice Cream,Desserts",T. Nagar,Kodambakkam High Road,swiggy,Chennai,69
14677,Bhartiya Jalpan - Sweets Dry Fruit And Savouries,,3.8,20,300.0,,,"Indian,Sweets",Shivaji Nagar,Central Bangalore,swiggy,Bangalore,36
14678,Karnataka Bhel House,,4.4,500,100.0,,,Chaat,Chamrajpet,Chamrajpet,swiggy,Bangalore,37
14679,Sri Siddhi Vinayaka Tiffins And Meals,,4.3,1000,100.0,,,South Indian,Dilsukhnagar,Dilsukhnagar,swiggy,Hyderabad,46
14680,Shree Ambika Ma,,3.0,20,200.0,,,"Chinese,North Indian,South Indian",Narolgam,Nikol,swiggy,Ahmedabad,77
14681,Yenna Dosa,,4.5,500,300.0,,,South Indian,Bibwewadi,Bibwewadi,swiggy,Pune,55
